term,label
郁闷不乐等情况均能偶然引起该病的发生,excess
闭塞心窍,excess
闭塞清阳所致眩晕。见《医学正传·眩运》。《杂病源流犀烛·头痛源流》：“风痰闭壅眩晕,excess
闭眼,excess
闭经,excess
闭阻经络,excess
阳气被阻,excess
阳热内盛,excess
阴虚阳亢所致。古代文献中,excess
阻滞或经异常通道传导,excess
阻隔于食管所致。以进食哽噎不顺或食不得入,excess
降逆,excess
需积极治疗定期检查,excess
需要助产或剖宫产结束分娩的情况。临床上的表现是分娩过程缓慢,excess
面积,excess
鞘膜腔积液。,excess
顽痰。”详见郁痰,excess
颏部等都有结节,excess
风和热相结合的病邪,excess
食内阻,excess
食欲亢进及食欲反常三种,excess
食滞,excess
食积,excess
食积内阻所致者。《䱐溪陆氏医述·病症辨异》：“少气者,excess
饮食停滞一般指消化不良,excess
饮食积滞证,excess
骨折是指骨结构的连续性完全或部分断裂。多见于儿童及老年人,excess
“寒”在中医中还指病理产物之寒积聚在人体经脉脏腑中,yin
“寒气客于胃,yin
“流秽物”。造成白带异常,yin
“阴蠚”等。 西医学“外阴瘙痒症”,yin
“阻病”。多因脾胃虚弱或肝胃不和导致冲气上逆,yin
一般不易察觉。病理状态下可见大量皮肤脱屑。,yin
一般多主虚证,yin
一般将虚热进一步分为阴虚火旺和气虚火旺两种病状。,yin
三是关节部位出现畸形。临床上可分损伤性脱位,yin
下颌及手指关节最易发生脱位。关节脱位的表现,yin
不完全性瘫痪和全瘫。轻瘫：表现为肌力减弱,yin
不清洁的脐带结扎,yin
不能平卧为临床特征的病症。明代张景岳把喘证分为实喘和虚喘。《景岳全书·喘促》：“实喘者有邪,yin
不象微脉那样模糊不清按：脉来沉细如丝,yin
与夫阳 明之 脉虚,yin
个别部位干燥脱皮,yin
中医名词。指机体阳气虚衰,yin
中医将体质虚弱称体虚,yin
中医病名。婴儿白天能安静入睡,yin
中医病名。是指妇女外阴瘙痒,yin
中医病名。本病白睛暴发红赤,yin
中医病症名。出《伤寒论•辨厥阴病脉证并治》。三阴头痛之一。《兰室秘藏•头痛门》：“厥阴头项痛,yin
中医病症名。指因痰盛气闭而引起四肢厥冷,yin
中医病证名。多由外感寒邪,yin
中医症状名。凡患者自觉怕冷,yin
中医称为脾胃虚弱,yin
中医认为是以脏腑阴虚为主因,yin
中气下陷,yin
中气不足,yin
临床上常以血红蛋白（Hb）浓度来代替。我国血液病学家认为在我国海平面地区,yin
为中医名词术语。泛指因脾气虚损引起的一系列脾脏生理功能失常的病理现象及病证。包括脾气虚,yin
为冷结在膀胱关元,yin
为正常现象。因气虚不摄,yin
为肝血虚,yin
主要是气血两虚所致,yin
久则虚眩不已。是鼻科常见病,yin
久病多虚中夹实或虚证。深圳胃肠专家陈春莲说治当分别情况,yin
久痢多虚证。痢疾的治疗,yin
久而伤及气阴,yin
久而损伤阴络,yin
也可能是疾病的一种表现。目前发生的机制不是完全清楚,yin
也就是病理性白带的原因很多,yin
也有虚实寒热之别,yin
也有说是性欲减退。性冷淡与性快感缺乏是两个不同的概念,yin
亦为厥阴头痛之证候特色（见陆定圃《冷庐医话•头痛》）。以巅顶,yin
亦可持续累及心脏而致其衰竭。,yin
亦可见于阳虚津不上承者。,yin
亦指由视神经衰弱所引起的畏光症状。,yin
产后恶露是指产后随子宫蜕膜脱落,yin
人之身阴阳的盛衰,yin
仍感寒冷不能缓解的,yin
从阴道分泌而出。在正常的情况下,yin
以五脏虚证为主要临床表现的多种慢性虚弱症候的总称。,yin
以其两寒相感,yin
以初起恶寒,yin
以痰质清稀色白的痰为特征。如由外感风寒而致病的,yin
以神清者为佳。,yin
以胃阴不足为主,yin
以脏腑功能衰退,yin
会阴部位疼痛。其疼痛程度有轻有重,yin
伤及气阴,yin
伤口或疮口痊愈后血痂自行脱落,yin
但有实火与虚火的区别,yin
但白天如常的一种病证。,yin
但须根据虚实不同情况分别处理,yin
体感受寒邪。《灵枢·邪气脏腑病形》：“形寒寒饮则伤肺,yin
供血不足。本证为临床常见的虚弱证侯。多为久病体弱,yin
便白如胶冻,yin
便质稀薄,yin
元气虚也。”《临证指南医案·喘》提出：“在肺为实,yin
先天性脱位及病理性脱位等几种情形。关节脱位后,yin
先有 恶寒,yin
关节脱位也称脱臼,yin
其他阴道排除物。,yin
其发生是由于胆红素代谢障碍而引起血清内胆红素浓度升高所致。临床上表现为巩膜,yin
其寒时自寒而不觉热。与恶寒发热的寒热同时并作不同。《类证活人书》：“往来寒热者,yin
其热时自热而不觉寒,yin
其脆弱性和敏感性更仅次于眼皮,yin
其质或稠或稀的表现。,yin
养阴益胃。,yin
内热进而化虚火。根据病机不同,yin
再审证候虚实,yin
冒冷汗,yin
冷汗,yin
则出现恶寒肢冷,yin
则呼吸微弱而少气。胸痛少气者,yin
则属于虚证,yin
则语言不接续和呼吸勉强。呼吸微弱而喘促,yin
半夏白术天麻汤,yin
卫外不固,yin
即手足发凉冷。又称四逆,yin
即由于外来之寒邪或者是人体脾肾阳虚所生之内寒停滞在女性胞宫,yin
即称为消瘦。体内脂肪与蛋白质减少,yin
即贪凉涉水,yin
即边界清楚,yin
卵巢早衰,yin
厥冷,yin
厥阴头痛,yin
厥阴所属。小腹痛应辨别气,yin
又可帮助脱痂。,yin
又犯大寒,yin
又称“下白物”,yin
又称“阴门瘙痒”。,yin
又称气阴两伤。气虚和阴虚同时并见的病理变化。常见于热性病过程中,yin
又称虚损,yin
发热恶寒等为主要证候特点。病情有轻重不同,yin
发育生殖等功能减退所致的病症。肾精不足多由先天发育不良,yin
受大自然寒邪侵袭,yin
受寒,yin
可伴恶风寒。,yin
可出现在许多疾病的过程中。临床辨证以虚实为纲。治疗以和胃降逆为原则,yin
可继发气阴两虚的恶阻重症。,yin
可见于疝病等多种病证。痛而喜按为虚,yin
可选用清骨散,yin
同时可伴腰痛发凉,yin
同时增加胃蛋白酶的活性,yin
同时配合行气活血利水。由于本病总属本虚标实错杂,yin
吐清水,yin
吴茱萸汤主之。”又：厥阴脉会于巅顶,yin
呈黄色或黄绿色。脓液是机体组织炎症过程中形成的浓稠或稀薄的渗出物,yin
呕恶不纳,yin
呼吸微弱,yin
和阴,yin
咳吐清稀,yin
咳嗽喘促等。治以清肺,yin
咳嗽声音清脆,yin
咳嗽等症状。由脾肾虚寒引起的,yin
咽喉部出现白色腐膜,yin
喜冷畏热,yin
喜暖畏寒,yin
四肢厥冷,yin
四肢清冷,yin
四肢疼痛的发生主要是由于机体内正气不足,yin
因寒,yin
因此子宫脱垂还可同时伴有膀胱尿道和直肠膨出,yin
因过食寒凉,yin
困倦。出自清·李宝嘉《官场现形记》第三十六回。又指劳累,yin
在《伤寒论》名曰中风（亦称桂枝汤证）,yin
在我国神经衰弱的诊断也明显减少。,yin
在肾为虚。”,yin
坏死的白细胞,yin
坏死蜕膜等组织经阴道排出,yin
复感风寒外邪,yin
外阴炎,yin
外阴白色病变等出现以阴痒为主证时,yin
多为阴虚或血虚所致,yin
多因受寒,yin
多属于阴症,yin
多属外感风寒,yin
多数白带异常为感染或炎症引起,yin
多由于元气大虚所致。,yin
多由热盛伤津或阴液亏虚所致,yin
多见于阳虚虚寒的病人,yin
夜热早凉是指夜间低热,yin
大便溏泄清稀,yin
大便稀臭,yin
大便稀薄,yin
大便稀薄等症状。治疗根据引起纳差的病因病机辨证施治。,yin
大便色灰白如陶土,yin
大致涉及因感受风寒引起发作的偏头痛,yin
夭然不泽。”又名脱血。,yin
夭然不泽。”又名脱血。阴血亏损脱失之证。出《灵枢·决气》：“血脱者,yin
失音（aphonia ）是指神清而声音嘶哑,yin
女性外阴及阴道瘙痒,yin
女性外阴部皮肤或黏膜有大小不等的疣 赘,yin
如内蕴暑湿而外感风寒,yin
如果阳虚则机体功能减退,yin
如滴虫性阴道炎,yin
如白内障,yin
如白血病,yin
如肺气虚,yin
妇女阴道中排出分泌物,yin
妇女阴道分泌物带红色黏液,yin
妇女阴道分泌物明显增多,yin
妇女阴道分泌物色白,yin
妊娠期间出现的阴道少量出血,yin
子宫或阴道结构异常,yin
子宫脱垂（uterine prolapse）是指子宫从正常位置沿阴道下降,yin
它多发于一年中的寒冷季节,yin
宜和血汤。痛连阴茎,yin
宜补血清热,yin
宫寒顾名思义是“子宫寒冷”的简称。在中医学的文献记载和正式的教科书及相关的中医妇科专著中并无此词条。但是“宫寒”已经成为深入人心的热词,yin
宫颈及子宫内膜腺体分泌物等混合形成白带。正常白带呈白色黏液状或蛋清样,yin
宫颈癌等其他疾病引起。临床表现常见白带增多,yin
容易出现虚寒的征象。常见的有胃阳虚,yin
寒,yin
寒温失调等多种因素导致肝气失舒,yin
寒湿下注,yin
寒湿结于肠腑,yin
寒热往来是发热与恶寒交替出现的一种热型,yin
寒热虚实夹杂者宜通涩兼施,yin
寒疝是一种急性腹痛的病症。见《金匮要略》。由脾胃虚寒,yin
寒痢宜温,yin
寒邪侵入太阳经络,yin
小便清长,yin
小便清长是指小便的次数和每次的量增多,yin
小腹击急。指寒邪侵於厥阴经的痛证。症见阴囊冷痛肿硬,yin
尤以肺气虚损,yin
尤其是以脾肾阳虚多见。,yin
尿液浑浊不清的表现。,yin
局限性边界清楚的大片或小片损害,yin
属于阴虚内热的症候,yin
属祖国医学“虚劳”范畴。中医治疗白细胞减少症采用益气养血,yin
工作能力减弱,yin
常合并有阴道前壁和（或）后壁膨出。阴道前后壁又与膀胱,yin
并将虚弱分为气虚,yin
并弱于健康时的运动范围,yin
并无虚坐努责,yin
并自觉心胸烦热。多由阴虚火旺,yin
广义的“宫寒”,yin
异物刺激性白带,yin
当根据阴阳的不同,yin
形寒肢冷等。,yin
形成肉眼呈灰黄色或黄白色的浓稠状液体。其处理方法主要有：清理伤口感染,yin
往往伴有血容量减少引起的急性周围循环衰竭,yin
心绞痛（angina pectoris）是冠状动脉供血不足,yin
心血不足,yin
心血不足就是心脏有疾,yin
必伴有恶寒,yin
急性循环衰竭等为常见诱因。,yin
性冷淡又分两种类型：有性感缺乏,yin
性冷淡是指性欲缺乏,yin
性冷淡综合征。,yin
性冷淡综合征和无性感缺乏,yin
总因“寒气客于肠胃,yin
恶寒,yin
恶寒与发热交替发作,yin
恶寒发热,yin
恶寒无汗,yin
恶寒较轻,yin
恶风寒,yin
情志不畅和脾胃素虚等病因而引发。胃是主要病变脏腑,yin
愈合后造成脱发,yin
感受寒邪,yin
感寒停湿及热迫肠胃所致。,yin
或久病体虚所引起。脾有运化食物中的营养物质和输布水液以及统摄血液等作用。脾虚则运化失常,yin
或产后血虚,yin
或产时感受外寒而气血凝滞所致,yin
或兼见面白色枯,yin
或寒湿,yin
或椎间盘脱出,yin
或热病后期阴液尚未恢复,yin
或病后中气不足,yin
或病后虚热不清及火热内郁所致。是虚损劳瘵等病的常见症之一。治宜滋阴降火,yin
或睡眠不足,yin
或短气不足以吸,yin
或突然高热寒战,yin
或红白相 杂如鱼脑,yin
或经期缩短不足两天,yin
或脾肾阳虚等原因引起的以排便次数增多,yin
或脾胃功能虚弱,yin
或脾胃气虚而化运失健所致。常见于胃及肝,yin
或脾胃虚寒不能运化水谷,yin
或脾胃虚弱,yin
或自身阳虚阴盛或机体机能失调所造成。,yin
或见赤白相兼,yin
或赤白兼下,yin
或阴虚火旺,yin
或阴道少量流血者,yin
或风寒侵袭,yin
手脚凉,yin
手足厥冷,yin
手足厥冷。,yin
把慢性疾病的虚弱称虚证,yin
指伤口或疮口表面上由血小板和纤维蛋白凝结而成的块状物,yin
指周围白细胞计数持续下降所引起的一组症状。典型表现为头晕,yin
指因呼吸短促而不相接续的情况。即呼吸短促而不相接续之意。可见于很多疾病的过程中。有虚有实。实证多突然发病,yin
指正气虚而兼有内寒的症候。表面为食欲不振,yin
指热病过程中发于肌表的斑和疹两种证候。见《伤寒九十论·发斑证》。斑和疹虽系两证,yin
指由于阴阳失调,yin
"指背部自觉冷凉感而言。本症 《伤寒论》 称 ""背恶寒"" 。《金匮要略》 名 ""背寒冷"" 。《河间六书·强痛恶 寒》 篇称 ""背怯qie冷""",yin
